timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687624386486,3,05GetCartInfo,200,OK,Thread Group 1-9,text,true,,281,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624386490,9,06RemoveProductFromCart,200,OK,Thread Group 1-9,text,true,,212,241,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Stickers/remove,9,0,0
1687624386500,4,07GetEmptyCartInfo,200,OK,Thread Group 1-9,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,0
1687624386504,9,08Logout,200,OK,Thread Group 1-9,text,true,,184,214,1,1,http://localhost:5000/users/logout,9,0,1
1687624386513,2,00AsappShopping-UI,200,OK,Thread Group 1-9,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624386516,10,01Login,200,OK,Thread Group 1-9,text,true,,183,240,1,1,http://localhost:5000/users/login,10,0,1
1687624386527,4,02GetProducts,200,OK,Thread Group 1-9,text,true,,791,132,1,1,http://localhost:5000/intuser/products,3,0,0
1687624386531,4,03GetSpecificProducts,200,OK,Thread Group 1-9,text,true,,375,155,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle,3,0,0
1687624386535,8,04AddProductToCart,200,OK,Thread Group 1-9,text,true,,224,239,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle/add,8,0,1
1687624386543,4,05GetCartInfo,200,OK,Thread Group 1-9,text,true,,285,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624386547,11,06RemoveProductFromCart,200,OK,Thread Group 1-9,text,true,,216,247,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Water%20Bottle/remove,11,0,1
1687624386558,4,07GetEmptyCartInfo,200,OK,Thread Group 1-9,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624386562,7,08Logout,200,OK,Thread Group 1-9,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624386570,2,00AsappShopping-UI,200,OK,Thread Group 1-9,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624386573,9,01Login,200,OK,Thread Group 1-9,text,true,,183,240,1,1,http://localhost:5000/users/login,9,0,1
1687624386582,4,02GetProducts,200,OK,Thread Group 1-9,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624386587,3,03GetSpecificProducts,200,OK,Thread Group 1-9,text,true,,366,145,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens,3,0,0
1687624386591,8,04AddProductToCart,200,OK,Thread Group 1-9,text,true,,216,229,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens/add,7,0,1
1687624386599,4,05GetCartInfo,200,OK,Thread Group 1-9,text,true,,277,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624386604,12,06RemoveProductFromCart,200,OK,Thread Group 1-9,text,true,,208,237,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Pens/remove,12,0,1
1687624386616,5,07GetEmptyCartInfo,200,OK,Thread Group 1-9,text,false,"The operation lasted too long: It took 5 milliseconds, but should not have lasted longer than 4 milliseconds.",168,137,1,1,http://localhost:5000/intuser/products/cart,5,0,1
1687624386622,9,08Logout,200,OK,Thread Group 1-9,text,true,,184,214,1,1,http://localhost:5000/users/logout,9,0,0
1687624386631,2,00AsappShopping-UI,200,OK,Thread Group 1-9,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624386634,9,01Login,200,OK,Thread Group 1-9,text,true,,183,240,1,1,http://localhost:5000/users/login,9,0,1
1687624386643,4,02GetProducts,200,OK,Thread Group 1-9,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624386648,4,03GetSpecificProducts,200,OK,Thread Group 1-9,text,true,,314,149,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers,4,0,0
1687624386652,9,04AddProductToCart,200,OK,Thread Group 1-9,text,true,,220,233,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers/add,9,0,1
1687624386661,4,05GetCartInfo,200,OK,Thread Group 1-9,text,true,,281,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624386666,11,06RemoveProductFromCart,200,OK,Thread Group 1-9,text,true,,212,241,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Stickers/remove,11,0,0
1687624386677,4,07GetEmptyCartInfo,200,OK,Thread Group 1-9,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624386681,8,08Logout,200,OK,Thread Group 1-9,text,true,,184,214,1,1,http://localhost:5000/users/logout,8,0,1
1687624386689,2,00AsappShopping-UI,200,OK,Thread Group 1-9,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624386692,8,01Login,200,OK,Thread Group 1-9,text,true,,183,240,1,1,http://localhost:5000/users/login,8,0,0
1687624386700,4,02GetProducts,200,OK,Thread Group 1-9,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624386705,3,03GetSpecificProducts,200,OK,Thread Group 1-9,text,true,,375,155,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle,3,0,0
1687624386709,7,04AddProductToCart,200,OK,Thread Group 1-9,text,true,,224,239,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle/add,7,0,0
1687624386716,4,05GetCartInfo,200,OK,Thread Group 1-9,text,true,,285,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624386720,11,06RemoveProductFromCart,200,OK,Thread Group 1-9,text,true,,216,247,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Water%20Bottle/remove,11,0,1
1687624386731,4,07GetEmptyCartInfo,200,OK,Thread Group 1-9,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624386736,7,08Logout,200,OK,Thread Group 1-9,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,0
1687624392451,3,00AsappShopping-UI,200,OK,Thread Group 1-10,text,true,,2059,116,1,1,http://localhost:3000/,3,0,0
1687624392456,12,01Login,200,OK,Thread Group 1-10,text,false,"The operation lasted too long: It took 12 milliseconds, but should not have lasted longer than 11 milliseconds.",183,241,1,1,http://localhost:5000/users/login,12,0,0
1687624392468,5,02GetProducts,200,OK,Thread Group 1-10,text,false,,791,133,1,1,http://localhost:5000/liveuser/products,5,0,1
1687624392473,3,03GetSpecificProducts,200,OK,Thread Group 1-10,text,true,,366,146,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens,3,0,1
1687624392477,7,04AddProductToCart,200,OK,Thread Group 1-10,text,true,,216,230,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens/add,7,0,0
1687624392484,4,05GetCartInfo,200,OK,Thread Group 1-10,text,true,,278,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624392488,11,06RemoveProductFromCart,200,OK,Thread Group 1-10,text,true,,208,238,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Pens/remove,11,0,1
1687624392499,4,07GetEmptyCartInfo,200,OK,Thread Group 1-10,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624392503,8,08Logout,200,OK,Thread Group 1-10,text,true,,184,215,1,1,http://localhost:5000/users/logout,8,0,1
1687624392511,2,00AsappShopping-UI,200,OK,Thread Group 1-10,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624392514,8,01Login,200,OK,Thread Group 1-10,text,true,,183,241,1,1,http://localhost:5000/users/login,8,0,0
1687624392522,4,02GetProducts,200,OK,Thread Group 1-10,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,1
1687624392526,4,03GetSpecificProducts,200,OK,Thread Group 1-10,text,true,,314,150,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers,4,0,1
1687624392530,7,04AddProductToCart,200,OK,Thread Group 1-10,text,true,,220,234,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers/add,7,0,1
1687624392538,3,05GetCartInfo,200,OK,Thread Group 1-10,text,true,,282,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624392542,10,06RemoveProductFromCart,200,OK,Thread Group 1-10,text,true,,212,242,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Stickers/remove,10,0,0
1687624392552,10,07GetEmptyCartInfo,200,OK,Thread Group 1-10,text,false,"The operation lasted too long: It took 10 milliseconds, but should not have lasted longer than 4 milliseconds.",168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624392562,8,08Logout,200,OK,Thread Group 1-10,text,true,,184,215,1,1,http://localhost:5000/users/logout,8,0,1
1687624392570,2,00AsappShopping-UI,200,OK,Thread Group 1-10,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624392572,7,01Login,200,OK,Thread Group 1-10,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,1
1687624392580,4,02GetProducts,200,OK,Thread Group 1-10,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,0
1687624392584,4,03GetSpecificProducts,200,OK,Thread Group 1-10,text,true,,375,156,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle,3,0,1
1687624392588,7,04AddProductToCart,200,OK,Thread Group 1-10,text,true,,224,240,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle/add,7,0,1
1687624392595,4,05GetCartInfo,200,OK,Thread Group 1-10,text,true,,286,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,1
1687624392599,11,06RemoveProductFromCart,200,OK,Thread Group 1-10,text,true,,216,248,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Water%20Bottle/remove,11,0,1
1687624392610,4,07GetEmptyCartInfo,200,OK,Thread Group 1-10,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624392614,9,08Logout,200,OK,Thread Group 1-10,text,true,,184,215,1,1,http://localhost:5000/users/logout,9,0,1
1687624392624,2,00AsappShopping-UI,200,OK,Thread Group 1-10,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624392626,8,01Login,200,OK,Thread Group 1-10,text,true,,183,241,1,1,http://localhost:5000/users/login,8,0,1
1687624392634,4,02GetProducts,200,OK,Thread Group 1-10,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,0
1687624392638,3,03GetSpecificProducts,200,OK,Thread Group 1-10,text,true,,366,146,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens,3,0,0
1687624392642,12,04AddProductToCart,200,OK,Thread Group 1-10,text,false,"The operation lasted too long: It took 12 milliseconds, but should not have lasted longer than 9 milliseconds.",216,230,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens/add,12,0,0
1687624392655,3,05GetCartInfo,200,OK,Thread Group 1-10,text,true,,278,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624392659,12,06RemoveProductFromCart,200,OK,Thread Group 1-10,text,true,,208,238,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Pens/remove,11,0,0
1687624392671,4,07GetEmptyCartInfo,200,OK,Thread Group 1-10,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624392675,7,08Logout,200,OK,Thread Group 1-10,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,0
1687624392682,2,00AsappShopping-UI,200,OK,Thread Group 1-10,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624392685,8,01Login,200,OK,Thread Group 1-10,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,0
1687624392693,3,02GetProducts,200,OK,Thread Group 1-10,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,0
1687624392697,3,03GetSpecificProducts,200,OK,Thread Group 1-10,text,true,,314,150,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers,3,0,0
1687624392700,7,04AddProductToCart,200,OK,Thread Group 1-10,text,true,,220,234,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers/add,7,0,1
1687624392707,3,05GetCartInfo,200,OK,Thread Group 1-10,text,true,,282,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624392711,11,06RemoveProductFromCart,200,OK,Thread Group 1-10,text,true,,212,242,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Stickers/remove,11,0,0
1687624392722,4,07GetEmptyCartInfo,200,OK,Thread Group 1-10,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624392726,8,08Logout,200,OK,Thread Group 1-10,text,true,,184,215,1,1,http://localhost:5000/users/logout,8,0,1
1687624398456,3,00AsappShopping-UI,200,OK,Thread Group 1-11,text,true,,2059,116,1,1,http://localhost:3000/,3,0,0
1687624398461,12,01Login,200,OK,Thread Group 1-11,text,false,"The operation lasted too long: It took 12 milliseconds, but should not have lasted longer than 11 milliseconds.",183,240,1,1,http://localhost:5000/users/login,12,0,1
1687624398473,4,02GetProducts,200,OK,Thread Group 1-11,text,true,,791,132,1,1,http://localhost:5000/intuser/products,3,0,0
1687624398477,4,03GetSpecificProducts,200,OK,Thread Group 1-11,text,true,,375,155,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle,3,0,0
1687624398481,7,04AddProductToCart,200,OK,Thread Group 1-11,text,true,,224,239,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle/add,7,0,1
1687624398488,4,05GetCartInfo,200,OK,Thread Group 1-11,text,true,,285,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624398492,9,06RemoveProductFromCart,200,OK,Thread Group 1-11,text,true,,216,247,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Water%20Bottle/remove,9,0,1
1687624398502,3,07GetEmptyCartInfo,200,OK,Thread Group 1-11,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624398505,7,08Logout,200,OK,Thread Group 1-11,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624398513,2,00AsappShopping-UI,200,OK,Thread Group 1-11,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624398516,7,01Login,200,OK,Thread Group 1-11,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,0
1687624398523,4,02GetProducts,200,OK,Thread Group 1-11,text,true,,791,132,1,1,http://localhost:5000/intuser/products,3,0,1
1687624398527,3,03GetSpecificProducts,200,OK,Thread Group 1-11,text,true,,366,145,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens,3,0,0
1687624398530,7,04AddProductToCart,200,OK,Thread Group 1-11,text,true,,216,229,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens/add,7,0,1
1687624398537,4,05GetCartInfo,200,OK,Thread Group 1-11,text,true,,277,137,1,1,http://localhost:5000/intuser/products/cart,4,0,0
1687624398541,11,06RemoveProductFromCart,200,OK,Thread Group 1-11,text,true,,208,237,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Pens/remove,11,0,1
1687624398552,4,07GetEmptyCartInfo,200,OK,Thread Group 1-11,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624398556,7,08Logout,200,OK,Thread Group 1-11,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624398564,1,00AsappShopping-UI,200,OK,Thread Group 1-11,text,true,,2059,116,1,1,http://localhost:3000/,1,0,0
1687624398566,7,01Login,200,OK,Thread Group 1-11,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,1
1687624398574,3,02GetProducts,200,OK,Thread Group 1-11,text,true,,791,132,1,1,http://localhost:5000/intuser/products,3,0,0
1687624398578,3,03GetSpecificProducts,200,OK,Thread Group 1-11,text,true,,314,149,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers,3,0,0
1687624398581,8,04AddProductToCart,200,OK,Thread Group 1-11,text,true,,220,233,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers/add,8,0,1
1687624398589,4,05GetCartInfo,200,OK,Thread Group 1-11,text,true,,281,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624398593,11,06RemoveProductFromCart,200,OK,Thread Group 1-11,text,true,,212,241,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Stickers/remove,11,0,1
1687624398604,3,07GetEmptyCartInfo,200,OK,Thread Group 1-11,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624398607,8,08Logout,200,OK,Thread Group 1-11,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624398615,2,00AsappShopping-UI,200,OK,Thread Group 1-11,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624398617,8,01Login,200,OK,Thread Group 1-11,text,true,,183,240,1,1,http://localhost:5000/users/login,8,0,1
1687624398625,4,02GetProducts,200,OK,Thread Group 1-11,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624398629,4,03GetSpecificProducts,200,OK,Thread Group 1-11,text,true,,375,155,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle,4,0,1
1687624398633,7,04AddProductToCart,200,OK,Thread Group 1-11,text,true,,224,239,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle/add,7,0,1
1687624398641,3,05GetCartInfo,200,OK,Thread Group 1-11,text,true,,285,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624398644,10,06RemoveProductFromCart,200,OK,Thread Group 1-11,text,true,,216,247,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Water%20Bottle/remove,10,0,1
1687624398655,3,07GetEmptyCartInfo,200,OK,Thread Group 1-11,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624398658,7,08Logout,200,OK,Thread Group 1-11,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624398666,2,00AsappShopping-UI,200,OK,Thread Group 1-11,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624398669,7,01Login,200,OK,Thread Group 1-11,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,0
1687624398676,4,02GetProducts,200,OK,Thread Group 1-11,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624398680,3,03GetSpecificProducts,200,OK,Thread Group 1-11,text,true,,366,145,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens,3,0,0
1687624398684,7,04AddProductToCart,200,OK,Thread Group 1-11,text,true,,216,229,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens/add,7,0,0
1687624398692,4,05GetCartInfo,200,OK,Thread Group 1-11,text,true,,277,137,1,1,http://localhost:5000/intuser/products/cart,4,0,0
1687624398696,12,06RemoveProductFromCart,200,OK,Thread Group 1-11,text,true,,208,237,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Pens/remove,12,0,1
1687624398708,4,07GetEmptyCartInfo,200,OK,Thread Group 1-11,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624398712,8,08Logout,200,OK,Thread Group 1-11,text,true,,184,214,1,1,http://localhost:5000/users/logout,8,0,1
1687624404444,4,00AsappShopping-UI,200,OK,Thread Group 1-12,text,true,,2059,116,1,1,http://localhost:3000/,4,0,1
1687624404450,14,01Login,200,OK,Thread Group 1-12,text,false,"The operation lasted too long: It took 14 milliseconds, but should not have lasted longer than 11 milliseconds.",183,241,1,1,http://localhost:5000/users/login,14,0,0
1687624404464,4,02GetProducts,200,OK,Thread Group 1-12,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,1
1687624404469,3,03GetSpecificProducts,200,OK,Thread Group 1-12,text,true,,314,150,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers,3,0,0
1687624404473,8,04AddProductToCart,200,OK,Thread Group 1-12,text,true,,220,234,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers/add,7,0,0
1687624404481,3,05GetCartInfo,200,OK,Thread Group 1-12,text,true,,282,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624404485,10,06RemoveProductFromCart,200,OK,Thread Group 1-12,text,true,,212,242,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Stickers/remove,10,0,0
1687624404495,3,07GetEmptyCartInfo,200,OK,Thread Group 1-12,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,1
1687624404499,7,08Logout,200,OK,Thread Group 1-12,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,0
1687624404506,2,00AsappShopping-UI,200,OK,Thread Group 1-12,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624404509,7,01Login,200,OK,Thread Group 1-12,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,1
1687624404517,3,02GetProducts,200,OK,Thread Group 1-12,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,0
1687624404521,3,03GetSpecificProducts,200,OK,Thread Group 1-12,text,true,,375,156,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle,3,0,0
1687624404525,7,04AddProductToCart,200,OK,Thread Group 1-12,text,true,,224,240,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle/add,7,0,0
1687624404532,4,05GetCartInfo,200,OK,Thread Group 1-12,text,true,,286,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624404536,10,06RemoveProductFromCart,200,OK,Thread Group 1-12,text,true,,216,248,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Water%20Bottle/remove,10,0,1
1687624404546,5,07GetEmptyCartInfo,200,OK,Thread Group 1-12,text,false,"The operation lasted too long: It took 5 milliseconds, but should not have lasted longer than 4 milliseconds.",168,138,1,1,http://localhost:5000/liveuser/products/cart,5,0,1
1687624404551,8,08Logout,200,OK,Thread Group 1-12,text,true,,184,215,1,1,http://localhost:5000/users/logout,8,0,1
1687624404560,2,00AsappShopping-UI,200,OK,Thread Group 1-12,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624404563,7,01Login,200,OK,Thread Group 1-12,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,0
1687624404570,4,02GetProducts,200,OK,Thread Group 1-12,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,1
1687624404574,4,03GetSpecificProducts,200,OK,Thread Group 1-12,text,true,,366,146,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens,4,0,1
1687624404579,8,04AddProductToCart,200,OK,Thread Group 1-12,text,true,,216,230,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens/add,8,0,1
1687624404587,4,05GetCartInfo,200,OK,Thread Group 1-12,text,true,,278,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624404591,12,06RemoveProductFromCart,200,OK,Thread Group 1-12,text,true,,208,238,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Pens/remove,12,0,1
1687624404603,3,07GetEmptyCartInfo,200,OK,Thread Group 1-12,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,1
1687624404607,7,08Logout,200,OK,Thread Group 1-12,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,0
1687624404614,1,00AsappShopping-UI,200,OK,Thread Group 1-12,text,true,,2059,116,1,1,http://localhost:3000/,1,0,0
1687624404616,8,01Login,200,OK,Thread Group 1-12,text,true,,183,241,1,1,http://localhost:5000/users/login,8,0,1
1687624404625,4,02GetProducts,200,OK,Thread Group 1-12,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,0
1687624404629,3,03GetSpecificProducts,200,OK,Thread Group 1-12,text,true,,314,150,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers,3,0,0
1687624404633,6,04AddProductToCart,200,OK,Thread Group 1-12,text,true,,220,234,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers/add,6,0,0
1687624404639,4,05GetCartInfo,200,OK,Thread Group 1-12,text,true,,282,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624404643,11,06RemoveProductFromCart,200,OK,Thread Group 1-12,text,true,,212,242,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Stickers/remove,11,0,1
1687624404654,3,07GetEmptyCartInfo,200,OK,Thread Group 1-12,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624404657,7,08Logout,200,OK,Thread Group 1-12,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,1
1687624404665,1,00AsappShopping-UI,200,OK,Thread Group 1-12,text,true,,2059,116,1,1,http://localhost:3000/,1,0,0
1687624404667,7,01Login,200,OK,Thread Group 1-12,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,1
1687624404674,4,02GetProducts,200,OK,Thread Group 1-12,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,1
1687624404678,3,03GetSpecificProducts,200,OK,Thread Group 1-12,text,true,,375,156,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle,3,0,0
1687624404681,7,04AddProductToCart,200,OK,Thread Group 1-12,text,true,,224,240,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle/add,7,0,1
1687624404688,3,05GetCartInfo,200,OK,Thread Group 1-12,text,true,,286,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624404692,9,06RemoveProductFromCart,200,OK,Thread Group 1-12,text,true,,216,248,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Water%20Bottle/remove,9,0,0
1687624404701,3,07GetEmptyCartInfo,200,OK,Thread Group 1-12,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,1
1687624404705,7,08Logout,200,OK,Thread Group 1-12,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,0
1687624410446,3,00AsappShopping-UI,200,OK,Thread Group 1-13,text,true,,2059,116,1,1,http://localhost:3000/,3,0,0
1687624410451,12,01Login,200,OK,Thread Group 1-13,text,false,"The operation lasted too long: It took 12 milliseconds, but should not have lasted longer than 11 milliseconds.",183,240,1,1,http://localhost:5000/users/login,12,0,1
1687624410463,5,02GetProducts,200,OK,Thread Group 1-13,text,false,,791,132,1,1,http://localhost:5000/intuser/products,5,0,1
1687624410468,4,03GetSpecificProducts,200,OK,Thread Group 1-13,text,true,,366,145,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens,4,0,1
1687624410473,8,04AddProductToCart,200,OK,Thread Group 1-13,text,true,,216,229,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens/add,8,0,1
1687624410481,4,05GetCartInfo,200,OK,Thread Group 1-13,text,true,,277,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624410485,11,06RemoveProductFromCart,200,OK,Thread Group 1-13,text,true,,208,237,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Pens/remove,11,0,1
1687624410496,3,07GetEmptyCartInfo,200,OK,Thread Group 1-13,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624410500,8,08Logout,200,OK,Thread Group 1-13,text,true,,184,214,1,1,http://localhost:5000/users/logout,8,0,0
1687624410508,2,00AsappShopping-UI,200,OK,Thread Group 1-13,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624410511,7,01Login,200,OK,Thread Group 1-13,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,0
1687624410519,4,02GetProducts,200,OK,Thread Group 1-13,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,0
1687624410524,4,03GetSpecificProducts,200,OK,Thread Group 1-13,text,true,,314,149,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers,4,0,1
1687624410529,8,04AddProductToCart,200,OK,Thread Group 1-13,text,true,,220,233,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers/add,8,0,0
1687624410537,4,05GetCartInfo,200,OK,Thread Group 1-13,text,true,,281,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
